input,language,decidability,target_expert,allowed_experts,difficulty,group_id,source_type,source_id,record_type,ko_node_ids,ood_flag,boundary_flag,quality_status,notes
"ما موضوع «الإحصاء الرياضي» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The mathematical study of data-generating mechanisms, estimation, testing, prediction, experimental design, and uncertainty quantification.)",mixed,decisive,O_subject_ontology,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=O; owner_approved_2026-09-05
عند دراسة «الإحصاء الرياضي»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=E; owner_approved_2026-09-05
كيف يرتبط «الإحصاء الرياضي» بموضوعه الأب «الاحتمالات والإحصاء»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «الإحصاء الرياضي»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «الإحصاء الرياضي» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=A; owner_approved_2026-09-05
كيف تطورت «الإحصاء الرياضي» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=T; owner_approved_2026-09-05
ما أثر «الإحصاء الرياضي» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,medium,math.probability-statistics.statistics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.probability-statistics.statistics,false,false,approved,curriculum_generated from ko.math.v0.1.math.probability-statistics.statistics; lens=H; owner_approved_2026-09-05
"ما موضوع «التوافقيات» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of finite and countable arrangements, selections, configurations, enumeration, and extremal structure.)",mixed,decisive,O_subject_ontology,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=O; owner_approved_2026-09-05
عند دراسة «التوافقيات»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=E; owner_approved_2026-09-05
كيف يرتبط «التوافقيات» بموضوعه الأب «الرياضيات المتقطعة»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «التوافقيات»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «التوافقيات» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=A; owner_approved_2026-09-05
كيف تطورت «التوافقيات» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=T; owner_approved_2026-09-05
ما أثر «التوافقيات» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,medium,math.discrete-mathematics.combinatorics,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.combinatorics,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.combinatorics; lens=H; owner_approved_2026-09-05
"ما موضوع «نظرية الرسوم البيانية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of graphs, networks, connectivity, paths, cycles, coloring, and structural properties of discrete relational systems.)",mixed,decisive,O_subject_ontology,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية الرسوم البيانية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية الرسوم البيانية» بموضوعه الأب «الرياضيات المتقطعة»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية الرسوم البيانية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية الرسوم البيانية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية الرسوم البيانية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية الرسوم البيانية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,medium,math.discrete-mathematics.graph-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.graph-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.graph-theory; lens=H; owner_approved_2026-09-05
"ما موضوع «المنطق الرياضي» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of formal languages, proof, definability, computability, models, and foundational mathematical structures.)",mixed,decisive,O_subject_ontology,,medium,math.discrete-mathematics.mathematical-logic,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic; lens=O; owner_approved_2026-09-05
عند دراسة «المنطق الرياضي»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,medium,math.discrete-mathematics.mathematical-logic,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.discrete-mathematics.mathematical-logic,false,false,approved,curriculum_generated from ko.math.v0.1.math.discrete-mathematics.mathematical-logic; lens=E; owner_approved_2026-09-05
